parent_channel,date,message_count
achievements,2024-06-25,36
achievements,2024-06-26,1
achievements,2024-06-28,1
achievements,2024-06-29,5
achievements,2024-06-30,6
achievements,2024-07-01,2
achievements,2024-07-02,9
achievements,2024-07-03,7
achievements,2024-07-04,6
achievements,2024-07-06,6
achievements,2024-07-07,12
achievements,2024-07-08,11
achievements,2024-07-09,2
achievements,2024-07-10,3
achievements,2024-07-12,3
achievements,2024-07-13,2
achievements,2024-07-15,1
achievements,2024-07-16,1
achievements,2024-07-17,9
achievements,2024-07-18,4
achievements,2024-07-19,6
achievements,2024-07-20,4
achievements,2024-07-21,2
achievements,2024-07-22,1
achievements,2024-07-24,5
achievements,2024-07-26,5
achievements,2024-07-27,1
achievements,2024-07-29,1
achievements,2024-08-01,5
achievements,2024-08-02,5
achievements,2024-08-03,1
achievements,2024-08-04,2
achievements,2024-08-05,4
achievements,2024-08-06,6
achievements,2024-08-07,26
achievements,2024-08-08,25
achievements,2024-08-11,5
achievements,2024-08-12,2
achievements,2024-08-13,1
achievements,2024-08-15,2
achievements,2024-08-16,2
achievements,2024-08-17,5
achievements,2024-08-18,1
achievements,2024-08-19,4
achievements,2024-08-20,3
achievements,2024-08-21,7
achievements,2024-08-22,25
achievements,2024-08-23,5
achievements,2024-08-25,3
achievements,2024-08-26,3
achievements,2024-08-27,31
achievements,2024-08-28,15
achievements,2024-08-29,9
achievements,2024-08-30,12
achievements,2024-08-31,4
achievements,2024-09-01,3
achievements,2024-09-02,1
achievements,2024-09-04,1
achievements,2024-09-05,14
achievements,2024-09-06,8
achievements,2024-09-10,28
achievements,2024-09-11,2
achievements,2024-09-12,2
achievements,2024-09-13,5
achievements,2024-09-14,1
achievements,2024-09-16,1
achievements,2024-09-17,4
achievements,2024-09-18,13
achievements,2024-09-19,1
achievements,2024-09-20,1
achievements,2024-09-22,1
achievements,2024-09-25,1
achievements,2024-09-27,1
achievements,2024-09-29,2
achievements,2024-10-02,2
achievements,2024-10-03,1
achievements,2024-10-04,7
achievements,2024-10-06,1
achievements,2024-10-13,6
achievements,2024-10-14,6
achievements,2024-10-15,1
achievements,2024-10-17,2
achievements,2024-10-18,4
achievements,2024-10-20,2
achievements,2024-10-21,1
achievements,2024-10-22,3
achievements,2024-10-23,1
achievements,2024-10-24,1
achievements,2024-10-25,1
achievements,2024-10-26,5
achievements,2024-10-27,2
achievements,2024-10-29,1
achievements,2024-10-31,16
achievements,2024-11-01,1
achievements,2024-11-02,4
achievements,2024-11-03,1
achievements,2024-11-04,3
achievements,2024-11-05,4
achievements,2024-11-06,3
achievements,2024-11-08,2
achievements,2024-11-09,2
achievements,2024-11-11,3
achievements,2024-11-12,56
achievements,2024-11-13,1
achievements,2024-11-14,3
achievements,2024-11-16,1
achievements,2024-11-18,1
achievements,2024-11-19,9
achievements,2024-11-20,9
achievements,2024-11-21,4
achievements,2024-11-22,1
achievements,2024-11-23,2
achievements,2024-11-24,2
achievements,2024-11-25,3
achievements,2024-11-26,4
achievements,2024-11-27,2
achievements,2024-11-30,4
achievements,2024-12-01,1
achievements,2024-12-07,2
achievements,2024-12-08,4
achievements,2024-12-09,1
achievements,2024-12-12,3
achievements,2024-12-14,8
achievements,2024-12-15,4
achievements,2024-12-21,1
achievements,2024-12-25,1
achievements,2024-12-26,1
achievements,2024-12-28,1
achievements,2024-12-30,1
achievements,2025-01-09,1
achievements,2025-01-11,2
achievements,2025-01-12,4
achievements,2025-01-13,3
achievements,2025-01-14,2
achievements,2025-01-16,2
achievements,2025-01-18,4
achievements,2025-01-23,3
achievements,2025-01-28,3
achievements,2025-01-29,5
achievements,2025-01-30,6
achievements,2025-01-31,5
achievements,2025-02-01,2
achievements,2025-02-03,1
achievements,2025-02-04,14
achievements,2025-02-05,1
achievements,2025-02-07,4
achievements,2025-02-08,6
achievements,2025-02-09,2
achievements,2025-02-10,6
achievements,2025-02-11,3
achievements,2025-02-12,5
achievements,2025-02-13,1
achievements,2025-02-16,2
achievements,2025-02-18,16
achievements,2025-02-19,3
achievements,2025-02-22,1
achievements,2025-02-23,3
achievements,2025-02-25,1
achievements,2025-02-27,1
achievements,2025-02-28,4
achievements,2025-03-01,17
achievements,2025-03-02,11
achievements,2025-03-03,7
achievements,2025-03-05,3
achievements,2025-03-07,15
achievements,2025-03-08,2
achievements,2025-03-09,4
achievements,2025-03-10,5
achievements,2025-03-11,1
achievements,2025-03-12,1
achievements,2025-03-13,6
achievements,2025-03-14,12
achievements,2025-03-16,3
achievements,2025-03-17,3
achievements,2025-03-18,4
achievements,2025-03-19,14
achievements,2025-03-20,1
achievements,2025-03-22,1
achievements,2025-03-23,7
achievements,2025-03-24,2
achievements,2025-03-25,20
achievements,2025-03-26,1
achievements,2025-03-27,5
achievements,2025-03-28,1
achievements,2025-03-31,2
achievements,2025-04-02,20
achievements,2025-04-03,10
achievements,2025-04-04,1
achievements,2025-04-05,4
achievements,2025-04-06,3
achievements,2025-04-10,1
achievements,2025-04-13,10
achievements,2025-04-14,6
achievements,2025-04-15,6
achievements,2025-04-16,4
achievements,2025-04-17,1
achievements,2025-04-19,2
achievements,2025-04-21,5
achievements,2025-04-24,1
achievements,2025-04-25,6
achievements,2025-04-26,2
achievements,2025-04-27,1
achievements,2025-04-28,11
achievements,2025-04-29,1
achievements,2025-04-30,4
achievements,2025-05-01,5
achievements,2025-05-03,6
achievements,2025-05-04,18
achievements,2025-05-05,1
achievements,2025-05-09,5
achievements,2025-05-11,1
achievements,2025-05-12,1
achievements,2025-05-13,1
achievements,2025-05-14,7
achievements,2025-05-15,5
achievements,2025-05-16,21
achievements,2025-05-17,5
achievements,2025-05-18,4
achievements,2025-05-19,2
achievements,2025-05-20,2
achievements,2025-05-21,1
achievements,2025-05-22,12
achievements,2025-05-23,2
achievements,2025-05-25,4
achievements,2025-05-26,3
achievements,2025-05-27,5
achievements,2025-05-28,7
achievements,2025-05-29,2
achievements,2025-06-01,3
achievements,2025-06-02,5
achievements,2025-06-03,4
achievements,2025-06-04,1
achievements,2025-06-05,2
achievements,2025-06-06,5
achievements,2025-06-07,5
achievements,2025-06-08,5
achievements,2025-06-09,1
achievements,2025-06-11,6
achievements,2025-06-12,3
achievements,2025-06-13,7
achievements,2025-06-14,1
achievements,2025-06-15,1
achievements,2025-06-16,1
achievements,2025-06-17,1
achievements,2025-06-18,2
achievements,2025-06-19,5
achievements,2025-06-22,2
achievements,2025-06-25,7
achievements,2025-06-27,1
achievements,2025-07-01,2
achievements,2025-07-02,2
achievements,2025-07-03,3
achievements,2025-07-04,1
achievements,2025-07-05,2
achievements,2025-07-06,4
achievements,2025-07-08,2
achievements,2025-07-12,6
achievements,2025-07-13,5
achievements,2025-07-14,1
achievements,2025-07-15,6
achievements,2025-07-16,1
achievements,2025-07-20,1
achievements,2025-07-21,4
achievements,2025-07-22,1
achievements,2025-07-24,2
achievements,2025-07-25,2
achievements,2025-07-26,2
achievements,2025-07-27,6
achievements,2025-07-28,7
achievements,2025-07-29,12
achievements,2025-07-30,19
achievements,2025-07-31,3
achievements,2025-08-01,1
achievements,2025-08-02,5
achievements,2025-08-04,2
achievements,2025-08-05,5
achievements,2025-08-06,5
achievements,2025-08-07,16
achievements,2025-08-10,1
achievements,2025-08-11,13
achievements,2025-08-12,1
achievements,2025-08-13,15
achievements,2025-08-14,1
achievements,2025-08-15,1
achievements,2025-08-16,3
achievements,2025-08-17,4
achievements,2025-08-19,4
achievements,2025-08-20,5
achievements,2025-08-21,6
achievements,2025-08-22,2
achievements,2025-08-23,2
achievements,2025-08-24,2
achievements,2025-08-25,3
achievements,2025-08-26,1
achievements,2025-08-28,1
achievements,2025-08-29,8
achievements,2025-08-30,2
achievements,2025-08-31,1
achievements,2025-09-01,1
achievements,2025-09-02,8
achievements,2025-09-03,4
achievements,2025-09-04,1
achievements,2025-09-06,12
achievements,2025-09-08,2
achievements,2025-09-11,3
achievements,2025-09-12,1
achievements,2025-09-13,1
achievements,2025-09-14,10
achievements,2025-09-16,1
achievements,2025-09-17,6
achievements,2025-09-19,7
achievements,2025-09-20,3
achievements,2025-09-21,2
achievements,2025-09-23,6
achievements,2025-09-24,5
achievements,2025-09-25,2
achievements,2025-09-28,1
achievements,2025-09-29,1
achievements,2025-10-01,2
achievements,2025-10-03,5
achievements,2025-10-04,1
achievements,2025-10-05,1
achievements,2025-10-06,8
achievements,2025-10-07,2
achievements,2025-10-08,3
achievements,2025-10-09,2
achievements,2025-10-10,6
achievements,2025-10-13,10
achievements,2025-10-14,8
achievements,2025-10-16,3
achievements,2025-10-18,1
achievements,2025-10-20,2
achievements,2025-10-22,7
achievements,2025-10-23,6
achievements,2025-10-24,13
achievements,2025-10-26,1
achievements,2025-10-27,4
achievements,2025-10-28,2
achievements,2025-10-29,1
achievements,2025-10-30,1
achievements,2025-10-31,4
achievements,2025-11-01,10
achievements,2025-11-02,4
achievements,2025-11-03,10
achievements,2025-11-04,8
achievements,2025-11-05,6
achievements,2025-11-08,3
achievements,2025-11-09,2
achievements,2025-11-10,7
achievements,2025-11-12,8
achievements,2025-11-14,2
achievements,2025-11-15,1
achievements,2025-11-16,1
achievements,2025-11-17,3
achievements,2025-11-18,1
achievements,2025-11-19,48
achievements,2025-11-20,40
achievements,2025-11-21,3
achievements,2025-11-23,5
achievements,2025-11-24,2
achievements,2025-11-25,14
achievements,2025-11-26,6
achievements,2025-11-27,6
achievements,2025-11-28,6
achievements,2025-11-29,6
achievements,2025-11-30,3
achievements,2025-12-01,7
achievements,2025-12-02,2
achievements,2025-12-04,1
achievements,2025-12-05,16
achievements,2025-12-06,8
achievements,2025-12-07,16
achievements,2025-12-08,8
achievements,2025-12-09,7
achievements,2025-12-10,3
achievements,2025-12-11,9
achievements,2025-12-12,3
achievements,2025-12-13,5
achievements,2025-12-14,4
achievements,2025-12-15,5
achievements,2025-12-16,5
achievements,2025-12-17,1
achievements,2025-12-19,1
achievements,2025-12-20,9
achievements,2025-12-21,13
achievements,2025-12-22,9
achievements,2025-12-23,12
achievements,2025-12-24,4
achievements,2025-12-25,2
achievements,2025-12-29,5
achievements,2025-12-30,3
achievements,2025-12-31,4
achievements,2026-01-01,5
achievements,2026-01-02,3
achievements,2026-01-03,5
achievements,2026-01-04,9
achievements,2026-01-05,2
achievements,2026-01-06,1
achievements,2026-01-07,4
achievements,2026-01-08,7
achievements,2026-01-10,2
achievements,2026-01-11,8
achievements,2026-01-12,6
achievements,2026-01-13,2
achievements,2026-01-15,2
achievements,2026-01-16,26
achievements,2026-01-20,2
achievements,2026-01-21,3
achievements,2026-01-23,4
achievements,2026-01-24,3
achievements,2026-01-26,3
achievements,2026-01-27,10
achievements,2026-01-28,4
achievements,2026-01-29,12
achievements,2026-01-31,2
achievements,2026-02-01,2
achievements,2026-02-02,2
achievements,2026-02-03,3
achievements,2026-02-04,2
achievements,2026-02-05,2
achievements,2026-02-08,4
achievements,2026-02-10,9
achievements,2026-02-11,15
achievements,2026-02-12,4
achievements,2026-02-13,4
achievements,2026-02-14,4
achievements,2026-02-15,5
achievements,2026-02-16,3
achievements,2026-02-17,5
achievements,2026-02-19,4
achievements,2026-02-21,3
achievements,2026-02-22,4
achievements,2026-02-23,8
achievements,2026-02-25,8
achievements,2026-02-26,6
achievements,2026-02-27,10
achievements,2026-02-28,3
achievements,2026-03-01,5
achievements,2026-03-02,8
achievements,2026-03-03,4
achievements,2026-03-04,12
achievements,2026-03-05,2
achievements,2026-03-06,6
achievements,2026-03-07,5
achievements,2026-03-09,1
achievements,2026-03-10,5
achievements,2026-03-11,4
achievements,2026-03-12,7
achievements,2026-03-13,2
achievements,2026-03-14,3
achievements,2026-03-15,3
achievements,2026-03-16,4
achievements,2026-03-17,15
achievements,2026-03-18,10
achievements,2026-03-19,8
achievements,2026-03-21,2
achievements,2026-03-22,3
achievements,2026-03-24,1
achievements,2026-03-25,1
achievements,2026-03-26,2
achievements,2026-03-27,4
achievements,2026-03-28,5
achievements,2026-03-29,2
achievements,2026-03-30,1
achievements,2026-04-01,6
achievements,2026-04-02,14
achievements,2026-04-03,3
achievements,2026-04-04,6
achievements,2026-04-06,4
achievements,2026-04-07,1
achievements,2026-04-09,6
achievements,2026-04-10,1
achievements,2026-04-11,3
achievements,2026-04-12,3
achievements,2026-04-13,3
achievements,2026-04-16,2
achievements,2026-04-18,1
achievements,2026-04-19,5
achievements,2026-04-21,1
achievements,2026-04-23,1
achievements,2026-04-24,1
achievements,2026-04-27,3
achievements,2026-05-01,1
achievements,2026-05-02,1
achievements,2026-05-05,3
achievements,2026-05-10,2
achievements,2026-05-11,3
achievements,2026-05-15,1
achievements,2026-05-16,4
achievements,2026-05-17,8
achievements,2026-05-18,8
achievements,2026-05-19,5
achievements,2026-05-20,2
achievements,2026-05-21,7
achievements,2026-05-22,2
achievements,2026-05-23,7
achievements,2026-05-24,4
achievements,2026-05-26,15
achievements,2026-05-27,6
achievements,2026-05-28,4
achievements,2026-05-29,1
achievements,2026-05-31,1
achievements,2026-06-04,2
achievements,2026-06-05,5
achievements,2026-06-06,2
achievements,2026-06-07,2
achievements,2026-06-08,4
achievements,2026-06-09,2
achievements,2026-06-10,5
achievements,2026-06-11,7
achievements,2026-06-13,1
achievements,2026-06-14,1
achievements,2026-06-16,1
achievements,2026-06-17,4
achievements,2026-06-18,2
achievements,2026-06-19,3
achievements,2026-06-20,2
achievements,2026-06-21,7
achievements,2026-06-23,1
achievements,2026-06-24,8
achievements,2026-06-25,1
achievements,2026-06-26,12
achievements,2026-06-27,1
achievements,2026-06-28,6
achievements,2026-06-29,6
achievements,2026-06-30,1
achievements,2026-07-03,1
achievements,2026-07-05,2
achievements,2026-07-06,4
achievements,2026-07-07,1
achievements,2026-07-08,2
achievements,2026-07-09,7
achievements,2026-07-10,17
achievements,2026-07-11,6
achievements,2026-07-12,4
achievements,2026-07-13,5
achievements,2026-07-14,2
achievements,2026-07-15,1
achievements,2026-07-16,5
advice,2020-10-04,2
advice,2020-10-05,7
advice,2020-10-06,7
advice,2020-12-05,2
advice,2020-12-06,1
advice,2020-12-12,1
advice,2020-12-26,3
advice,2020-12-29,1
advice,2021-01-03,2
advice,2021-01-08,1
advice,2021-01-18,1
advice,2021-01-21,1
advice,2021-01-22,1
advice,2021-01-23,2
advice,2021-01-24,1
advice,2021-01-27,1
advice,2021-02-06,10
advice,2021-02-20,4
advice,2021-02-22,18
advice,2021-02-23,1
advice,2021-03-03,2
advice,2021-03-20,5
advice,2021-03-21,1
advice,2021-03-26,6
advice,2021-03-27,5
advice,2021-03-28,47
advice,2021-03-29,22
advice,2021-04-03,11
advice,2021-04-04,6
advice,2021-04-05,5
advice,2021-04-06,11
advice,2021-04-08,3
advice,2021-04-10,2
advice,2021-04-15,8
advice,2021-05-11,2
advice,2021-05-12,6
advice,2021-05-13,2
advice,2021-05-14,1
advice,2021-05-16,1
advice,2021-05-19,1
advice,2021-06-02,30
advice,2021-06-03,2
advice,2021-06-07,5
advice,2021-06-11,14
advice,2021-06-15,11
advice,2021-06-21,4
advice,2021-06-28,38
advice,2021-06-30,25
advice,2021-07-01,61
advice,2021-07-02,73
advice,2021-07-03,88
advice,2021-07-04,3
advice,2021-07-08,35
advice,2021-07-09,5
advice,2021-07-19,4
advice,2021-07-21,9
advice,2021-07-22,5
advice,2021-08-26,2
advice,2021-08-27,2
advice,2021-09-04,4
advice,2021-09-05,9
advice,2021-09-06,4
advice,2021-09-12,1
advice,2021-09-13,40
advice,2021-09-18,17
